site,name,prov,type,lon,lat,alt,I,moveTimes,tag,period_date_begin,period_date_end,date_begin,date_end,n_all,n_period
57063,渑池,河南,一般站,111.76666666666667,34.766666666666666,505.8,6150,7,3,1962-11-01,1983-12-31,1957-01-01,2018-12-31,22645,7731
57065,宜阳,河南,一般站,112.18333333333334,34.5,194.9,6157,4,3,1982-01-01,2012-12-31,1959-01-01,2018-12-31,21915,11323
57066,洛宁,河南,一般站,111.66666666666667,34.38333333333333,328.3,6160,3,2,1974-06-01,2013-12-31,1957-01-01,2018-12-31,22645,14459
57067,卢氏,河南,基本站,111.03333333333333,34.05,568.8,6165,5,4,1983-01-01,2014-12-31,1952-07-01,2018-12-31,24290,11688
57070,新安,河南,一般站,112.15,34.71666666666667,253.0,6169,5,3,1967-01-01,2005-12-31,1961-01-01,2018-12-31,21184,14245
57071,孟津,河南,基本站,112.43333333333334,34.833333333333336,323.3,6174,5,3,1983-01-01,2002-12-31,1960-01-01,2018-12-31,21550,7305
57072,孟州,河南,一般站,112.78333333333333,34.916666666666664,116.6,6178,3,2,1955-09-01,2003-06-30,1954-12-01,2018-12-31,23407,17470
57073,洛阳,河南,,112.46666666666667,34.63333333333333,137.1,6188,8,8,1984-01-01,1998-12-31,1951-01-01,1998-12-31,17532,5479
57074,伊川,河南,一般站,112.41666666666667,34.416666666666664,197.3,6190,3,2,1965-01-01,2010-12-31,1957-01-01,2018-12-31,22645,16801
57075,汝州,河南,一般站,112.83333333333333,34.18333333333333,212.9,6192,2,1,1957-01-01,2006-12-31,1957-01-01,2018-12-31,22645,18262
57076,偃师,河南,一般站,112.81666666666666,34.71666666666667,115.1,6194,2,1,1961-01-01,2008-12-31,1961-01-01,2018-12-31,21184,17532
57077,栾川,河南,基本站,111.63333333333334,33.78333333333333,750.1,6196,4,1,1957-01-01,1982-12-31,1957-01-01,2018-12-31,22645,9496
57078,汝阳,河南,一般站,112.46666666666667,34.15,336.5,6207,7,6,2001-04-01,2017-12-31,1957-01-01,2018-12-31,22645,6119
57079,温县,河南,一般站,113.08333333333333,34.95,108.0,6211,5,3,1964-04-01,1985-12-31,1961-10-01,2018-12-31,20911,7945
57080,巩义,河南,一般站,112.96666666666667,34.733333333333334,165.2,6218,6,5,1976-12-01,2017-12-31,1960-01-01,2018-12-31,21550,15006
57081,荥阳,河南,一般站,113.43333333333334,34.8,139.8,6224,8,5,1965-08-01,1983-12-31,1957-02-01,2018-12-31,22614,6727
57082,登封,河南,一般站,113.01666666666667,34.46666666666667,427.1,6231,4,4,1999-01-01,2018-12-31,1968-05-01,2018-12-31,18507,7305
57083,郑州,河南,基本站,113.65,34.71666666666667,110.4,6235,5,4,1964-08-01,2017-12-31,1951-01-01,2018-12-31,24837,19511
57084,嵩山,河南,基准站,113.05,34.5,1178.4,6237,1,1,1956-01-01,2018-12-31,1956-01-01,2018-12-31,23011,23011
57085,新密,河南,一般站,113.36666666666666,34.55,288.0,6242,5,4,1983-01-01,2009-12-31,1960-01-01,2018-12-31,21550,9862
57086,新郑,河南,一般站,113.71666666666667,34.38333333333333,116.6,6250,7,7,2004-01-01,2018-12-31,1961-01-01,2018-12-31,21184,5479
57087,长葛,河南,一般站,113.8,34.2,87.7,6253,4,3,1988-01-01,2013-12-31,1961-01-01,2018-12-31,21184,9497
57088,禹州,河南,一般站,113.5,34.15,116.1,6255,2,1,1957-01-01,2014-12-31,1957-01-01,2018-12-31,22645,21184
57089,许昌,河南,基本站,113.83333333333333,34.016666666666666,71.9,6259,6,3,1956-01-01,1981-12-31,1952-07-01,2018-12-31,24290,9497
57090,中牟,河南,一般站,114.01666666666667,34.71666666666667,78.6,6266,5,4,1980-01-01,2003-12-31,1957-03-01,2018-12-31,22586,8766
57091,开封,河南,基本站,114.38333333333334,34.766666666666666,72.5,6275,10,8,1964-01-01,2000-12-31,1951-01-01,2018-12-31,24837,13515
57093,兰考,河南,一般站,114.81666666666666,34.85,71.5,6282,7,5,1980-05-01,2006-12-31,1957-04-01,2018-12-31,22555,9741
57094,尉氏,河南,一般站,114.2,34.4,66.7,6288,6,4,1982-01-01,2003-12-31,1957-01-01,2018-12-31,22645,8035
57095,鄢陵,河南,一般站,114.18333333333334,34.11666666666667,59.4,6291,3,1,1960-01-01,1982-12-31,1960-01-01,2018-12-31,21550,8401
57096,杞县,河南,一般站,114.78333333333333,34.53333333333333,59.7,6296,2,2,1983-01-01,2018-12-31,1956-12-01,2018-12-31,22676,13149
57098,扶沟,河南,一般站,114.4,34.083333333333336,58.3,6301,5,4,1985-01-01,2017-12-31,1961-01-01,2018-12-31,21184,12053
57099,太康,河南,一般站,114.85,34.06666666666667,52.6,6304,2,2,1964-07-01,2018-12-31,1956-12-01,2018-12-31,22676,19907
57102,成县,甘肃,一般站,105.71666666666667,33.75,970.0,6307,5,3,1974-04-01,2016-06-30,1960-08-01,2018-12-31,21337,15432
57105,康县,甘肃,一般站,105.6,33.333333333333336,1221.2,6310,1,1,1958-01-01,2018-12-31,1958-01-01,2018-12-31,22280,22280
57106,略阳,陕西,基准站,106.15,33.31666666666667,794.2,6315,5,5,1979-01-01,2018-12-31,1953-01-01,2018-12-31,24106,14610
57110,徽县,甘肃,一般站,106.08333333333333,33.78333333333333,930.8,6316,1,1,1956-11-01,2018-12-31,1956-11-01,2018-12-31,22706,22706
57111,两当,甘肃,一般站,106.3,33.916666666666664,1040.0,6317,2,1,1967-01-01,2003-12-31,1967-01-01,2018-12-31,18993,13514
57113,凤县,陕西,一般站,106.53333333333333,33.9,985.9,6322,5,4,1993-01-01,2014-12-31,1957-09-01,2018-12-31,22402,8035
57119,勉县,陕西,一般站,106.7,33.166666666666664,548.1,6328,5,5,1982-01-01,2018-12-31,1958-11-01,2018-12-31,21976,13514
57123,杨凌,陕西,一般站,108.06666666666666,34.28333333333333,506.0,6329,1,1,2008-01-01,2018-12-31,2008-01-01,2018-12-31,4018,4018
57124,留坝,陕西,基本站,106.93333333333334,33.63333333333333,1032.1,6333,5,4,1979-08-01,2018-11-30,1957-10-01,2018-12-31,22372,14367
57126,洋县,陕西,一般站,107.55,33.21666666666667,468.6,6338,4,4,1978-07-01,2018-12-31,1958-11-01,2018-12-31,21976,14794
57127,汉中,陕西,基本站,107.03333333333333,33.06666666666667,509.5,6344,6,6,1993-01-01,2018-12-31,1951-01-01,2018-12-31,24837,9496
57128,城固,陕西,一般站,107.33333333333333,33.166666666666664,486.4,6347,3,3,1979-01-01,2018-12-31,1960-01-01,2018-12-31,21550,14610
57129,西乡,陕西,一般站,107.71666666666667,32.983333333333334,446.0,6350,3,3,1979-01-01,2018-12-31,1957-10-01,2018-12-31,22372,14610
57131,泾河,陕西,基本站,108.96666666666667,34.43333333333333,410.0,6351,1,1,2005-01-01,2018-12-31,2005-01-01,2018-12-31,5113,5113
57132,户县,陕西,一般站,108.61666666666666,34.11666666666667,414.8,6355,5,4,1963-03-01,2013-12-31,1959-01-01,2018-12-31,21915,18569
57134,佛坪,陕西,基本站,107.98333333333333,33.53333333333333,1087.7,6359,4,3,1979-01-01,2001-06-30,1957-01-01,2018-12-31,22645,8217
57137,宁陕,陕西,一般站,108.31666666666666,33.31666666666667,802.4,6363,3,3,1987-01-01,2018-12-31,1957-10-01,2018-12-31,22372,11688
57140,柞水,陕西,基准站,109.11666666666666,33.666666666666664,818.2,6366,3,3,1982-04-01,2018-12-31,1956-12-01,2018-12-31,22676,13424
57143,商县,陕西,基本站,109.96666666666667,33.86666666666667,742.2,6368,3,2,1963-01-01,2017-11-30,1953-03-01,2018-12-31,24047,20058
57144,镇安,陕西,基本站,109.15,33.43333333333333,693.7,6375,6,6,1985-01-01,2018-12-31,1957-10-01,2018-12-31,22372,12418
57153,丹凤,陕西,一般站,110.3,33.7,612.0,6379,7,4,1979-01-01,2000-12-31,1961-01-01,2018-12-31,21184,8036
57154,商南,陕西,基本站,110.9,33.53333333333333,523.0,6386,4,4,1979-01-01,2018-12-31,1957-10-01,2018-12-31,22372,14610
57155,山阳,陕西,一般站,109.86666666666666,33.55,660.2,6390,8,4,1991-01-01,2016-12-31,1959-01-01,2018-12-31,21915,9497
57156,西峡,河南,基本站,111.5,33.3,250.3,6396,3,2,1965-01-01,2017-12-31,1956-12-01,2018-12-31,22676,19358
57162,嵩县,河南,一般站,112.08333333333333,34.15,326.5,6400,5,3,1964-07-01,1999-07-31,1956-01-01,2018-12-31,23011,12814
57169,内乡,河南,一般站,111.86666666666666,33.05,159.1,6403,2,1,1956-12-01,2015-12-31,1956-12-01,2018-12-31,22676,21580
57171,平顶山,河南,,113.28333333333333,33.71666666666667,84.7,6411,8,7,1976-02-01,1992-12-31,1954-01-01,2018-12-31,23741,6179
57173,鲁山,河南,一般站,112.88333333333334,33.75,145.7,6417,5,4,1982-01-01,2017-12-31,1953-09-01,2018-12-31,23863,13149
57175,镇平,河南,一般站,112.23333333333333,33.05,191.4,6422,7,4,1984-08-01,2015-12-31,1959-01-01,2018-12-31,21915,11475
57176,南召,河南,一般站,112.43333333333334,33.483333333333334,198.3,6428,4,3,1980-03-01,2003-12-31,1956-04-01,2018-12-31,22920,8706
57177,舞钢,河南,一般站,113.53333333333333,33.333333333333336,89.8,6431,3,2,1984-02-01,2017-12-31,1979-07-01,2018-12-31,14429,12388
57178,南阳,河南,基本站,112.58333333333333,33.03333333333333,129.2,6438,7,6,1981-01-01,2013-12-31,1952-07-01,2018-12-31,24290,12053
57179,方城,河南,一般站,113.0,33.28333333333333,160.4,6444,6,5,1979-07-01,2017-12-31,1957-01-01,2018-12-31,22645,14064
57180,郏县,河南,一般站,113.2,33.983333333333334,117.5,6449,4,4,1982-06-01,2018-12-31,1961-01-01,2018-12-31,21184,13363
57181,宝丰,河南,基准站,113.05,33.88333333333333,136.4,6451,3,2,1957-06-01,2017-12-31,1956-12-01,2018-12-31,22676,22129
57182,襄城,河南,一般站,113.5,33.85,80.5,6455,4,3,1979-01-01,2012-12-31,1956-12-01,2018-12-31,22676,12419
57183,临颍,河南,一般站,113.91666666666667,33.8,60.0,6459,4,3,1983-01-01,2017-12-31,1961-01-01,2018-12-31,21184,12784
57184,叶县,河南,一般站,113.35,33.63333333333333,85.4,6464,7,4,1965-09-01,1984-12-31,1961-01-01,2018-12-31,21184,7062
57185,舞阳,河南,一般站,113.58333333333333,33.45,91.1,6468,2,1,1956-11-01,2017-12-31,1956-11-01,2018-12-31,22706,22341
57186,漯河,河南,一般站,114.0,33.583333333333336,60.8,6470,2,1,1955-11-01,2006-12-31,1955-11-01,2018-12-31,23072,18689
57187,社旗,河南,一般站,112.93333333333334,33.06666666666667,122.0,6473,5,2,1975-02-01,1995-10-31,1967-01-01,2018-12-31,18993,7578
57188,西平,河南,一般站,114.0,33.38333333333333,59.9,6484,10,8,1983-01-01,2003-12-31,1959-01-01,2018-12-31,21915,7670
57189,遂平,河南,一般站,113.98333333333333,33.15,64.6,6489,7,3,1956-01-01,1976-12-31,1952-07-01,2018-12-31,24290,7671
57190,黄泛区,河南,一般站,114.4,33.75,50.5,6494,2,1,2004-01-01,2017-12-31,2004-01-01,2018-12-31,5479,5114
57191,通许,河南,一般站,114.48333333333333,34.483333333333334,63.4,6497,3,2,1972-01-01,2014-12-31,1965-01-01,2018-12-31,19723,15706
57192,淮阳,河南,一般站,114.85,33.733333333333334,45.5,6504,6,5,1979-01-01,2017-12-31,1953-10-01,2018-12-31,23833,14245
57193,西华,河南,基本站,114.51666666666667,33.78333333333333,52.6,6508,3,3,1965-01-01,2018-12-31,1953-07-01,2018-12-31,23925,19723
57194,上蔡,河南,一般站,114.26666666666667,33.28333333333333,59.8,6509,2,1,1959-01-01,2016-12-31,1959-01-01,2018-12-31,21915,21185
57195,川汇区,河南,一般站,114.61666666666666,33.61666666666667,46.6,6513,4,3,1974-08-01,2017-12-31,1959-01-01,2018-12-31,21915,15859
57196,项城,河南,一般站,114.88333333333334,33.45,43.3,6521,11,7,1983-01-01,2007-12-31,1957-01-01,2018-12-31,22645,9131
57197,汝南,河南,一般站,114.33333333333333,33.0,48.9,6529,5,4,1974-09-01,2012-12-31,1953-09-01,2018-12-31,23863,14002
57198,商水,河南,一般站,114.61666666666666,33.55,46.3,6531,2,1,1978-01-01,2013-12-31,1978-01-01,2018-12-31,14975,13149
57204,青川,四川,一般站,105.23333333333333,32.583333333333336,801.0,6536,6,4,1991-01-01,2006-05-31,1959-01-01,2018-12-31,21915,5630
57206,广元,四川,基本站,105.8,32.43333333333333,487.0,6542,7,3,1954-09-01,1978-12-31,1951-01-01,2018-12-31,24837,8888
57208,剑阁,四川,一般站,105.46666666666667,32.016666666666666,694.8,6549,5,3,1962-01-01,1987-12-31,1957-01-01,2018-12-31,22645,9496
57211,宁强,陕西,基本站,106.25,32.833333333333336,858.4,6554,4,3,1966-01-01,2006-12-31,1956-10-01,2018-12-31,22737,14975
57213,南郑,陕西,一般站,106.93333333333334,33.0,536.5,6557,2,2,1979-01-01,2018-12-31,1966-01-01,2018-12-31,19358,14610
57216,南江,四川,一般站,106.83333333333333,32.35,579.3,6560,3,3,1980-01-01,2018-12-31,1956-11-01,2018-12-31,22706,14245
57217,旺苍,四川,一般站,106.28333333333333,32.233333333333334,485.7,6563,3,3,1979-01-01,2018-12-31,1957-12-01,2018-12-31,22311,14610
57231,紫阳,陕西,一般站,108.53333333333333,32.53333333333333,503.8,6567,4,4,1982-01-01,2018-12-31,1957-10-01,2018-12-31,22372,13514
57232,石泉,陕西,基本站,108.26666666666667,33.05,484.9,6569,2,2,1963-01-01,2018-12-31,1959-08-01,2018-12-31,21703,20454
57233,汉阴,陕西,一般站,108.5,32.9,413.1,6572,4,3,1965-07-01,2017-11-30,1959-10-01,2018-12-31,21642,19146
57237,万源,四川,基准站,108.03333333333333,32.06666666666667,674.0,6580,6,6,1979-01-01,2018-12-31,1952-06-01,2018-12-31,24320,14610
57238,镇巴,陕西,基本站,107.9,32.53333333333333,693.9,6583,8,3,1982-01-01,2016-12-31,1958-11-01,2018-12-31,21976,12784
57242,旬阳,陕西,一般站,109.36666666666666,32.85,439.6,6591,4,3,1980-01-01,1999-12-31,1959-02-01,2018-12-31,21884,7305
57245,安康,陕西,基本站,109.03333333333333,32.71666666666667,290.8,6598,7,6,1978-01-01,2018-01-31,1952-10-01,2018-12-31,24198,14641
57247,岚皋,陕西,一般站,108.9,32.31666666666667,438.5,6602,3,3,1982-01-01,2018-12-31,1962-02-01,2018-12-31,20788,13514
57248,平利,陕西,一般站,109.33333333333333,32.4,569.9,6604,5,2,1963-01-01,1997-12-31,1959-01-01,2018-12-31,21915,12784
57249,竹溪,湖北,一般站,109.68333333333334,32.31666666666667,448.2,6610,2,2,1987-06-01,2018-12-31,1957-10-01,2018-12-31,22372,11537
57251,郧西,湖北,基准站,110.41666666666667,33.0,249.1,6614,5,4,1983-11-01,2015-12-31,1957-01-01,2018-12-31,22645,11749
57253,郧阳,湖北,一般站,110.81666666666666,32.85,201.9,6619,5,4,1971-01-01,2015-12-31,1952-07-01,2018-12-31,24290,16436
57254,白河,陕西,一般站,110.11666666666666,32.81666666666667,322.5,6622,2,2,1962-05-01,2018-12-31,1960-04-01,2018-12-31,21459,20699
57256,十堰,湖北,基本站,110.78333333333333,32.65,286.5,6626,4,4,1998-01-01,2018-12-31,1971-01-01,2018-12-31,17532,7670
57257,竹山,湖北,一般站,110.23333333333333,32.233333333333334,307.0,6628,2,2,1982-11-01,2018-12-31,1955-07-01,2018-12-31,23195,13210
57259,房县,湖北,基本站,110.76666666666667,32.03333333333333,426.9,6631,3,3,1994-01-01,2018-12-31,1958-01-01,2018-12-31,22280,9131
57260,丹江口,湖北,一般站,111.51666666666667,32.56666666666667,133.4,6634,4,3,1981-10-01,2018-01-31,1963-01-01,2018-12-31,20454,13272
57261,淅川,河南,一般站,111.5,33.13333333333333,194.5,6638,5,3,1977-05-01,2008-12-31,1957-02-01,2018-12-31,22614,11568
57265,老河口,湖北,基本站,111.66666666666667,32.38333333333333,90.0,6643,5,3,1973-04-01,2012-12-31,1951-01-01,2018-12-31,24837,14520
57268,谷城,湖北,一般站,111.63333333333334,32.266666666666666,86.6,6648,4,3,1982-12-01,2011-12-31,1959-01-01,2018-12-31,21915,10623
57271,新野,河南,一般站,112.38333333333334,32.55,87.9,6652,3,2,1980-10-01,2013-12-31,1959-01-01,2018-12-31,21915,12145
57273,唐河,河南,一般站,112.85,32.68333333333333,109.5,6654,2,1,1959-01-01,2016-12-31,1959-01-01,2018-12-31,21915,21185
57274,邓州,河南,一般站,112.08333333333333,32.7,111.9,6658,5,3,1973-01-01,2003-12-31,1956-12-01,2018-12-31,22676,11322
57278,襄阳,湖北,基本站,112.16666666666667,32.03333333333333,68.6,6665,5,4,1986-08-01,2012-12-31,1959-03-01,2018-12-31,21856,9650
57279,枣阳,湖北,基本站,112.75,32.15,125.5,6669,3,3,1982-11-01,2018-12-31,1957-02-01,2018-12-31,22614,13210
57281,泌阳,河南,一般站,113.3,32.7,142.2,6671,2,1,1980-04-01,2017-12-31,1956-10-01,2018-12-31,22737,13789
57285,桐柏,河南,基本站,113.38333333333334,32.36666666666667,145.2,6673,3,1,1957-03-01,1981-12-31,1957-03-01,2018-12-31,22586,9072
57290,驻马店,河南,基本站,114.01666666666667,33.0,82.7,6680,6,5,1980-01-01,2013-12-31,1958-01-01,2018-12-31,22280,12419
57292,平舆,河南,一般站,114.63333333333334,32.95,41.0,6682,4,1,1959-01-01,1981-04-30,1959-01-01,2018-12-31,21915,8156
57293,新蔡,河南,一般站,114.98333333333333,32.733333333333334,38.0,6686,1,1,1957-01-01,2018-12-31,1957-01-01,2018-12-31,22645,22645
57294,确山,河南,一般站,114.03333333333333,32.8,84.4,6688,4,2,1969-01-01,2003-12-31,1958-01-01,2018-12-31,22280,12783
57295,正阳,河南,一般站,114.35,32.61666666666667,78.5,6696,7,6,1983-01-01,2017-12-31,1959-01-01,2018-12-31,21915,12784
57296,息县,河南,一般站,114.73333333333333,32.35,48.9,6703,6,5,1995-06-01,2017-12-31,1958-01-01,2018-12-31,22280,8250
57297,信阳,河南,基本站,114.05,32.13333333333333,114.5,6710,6,6,1980-01-01,2018-12-31,1951-01-01,2018-12-31,24837,14245
57298,罗山,河南,一般站,114.55,32.21666666666667,55.4,6713,4,3,1964-08-01,2017-12-31,1956-12-01,2018-12-31,22676,19511
57299,光山,河南,一般站,114.9,32.016666666666666,49.4,6719,6,5,1984-05-01,2017-12-31,1961-01-01,2018-12-31,21184,12298
57303,苍溪,四川,一般站,105.91666666666667,31.733333333333334,459.9,6722,2,2,1980-01-01,2018-12-31,1959-01-01,2018-12-31,21915,14245
57304,梓潼,四川,一般站,105.15,31.65,484.3,6725,4,3,1979-01-01,1999-12-31,1959-01-01,2018-12-31,21915,7670
57306,阆中,四川,基本站,105.96666666666667,31.583333333333332,382.6,6729,4,3,1980-01-01,2015-12-31,1958-01-01,2018-12-31,22280,13149
57307,三台,四川,一般站,105.08333333333333,31.1,377.8,6732,4,2,1960-01-01,1998-12-31,1956-11-01,2018-12-31,22706,14245
57308,盐亭,四川,一般站,105.38333333333334,31.216666666666665,421.3,6737,3,3,1983-01-01,2018-12-31,1959-01-01,2018-12-31,21915,13149
57309,西充,四川,一般站,105.88333333333334,30.983333333333334,361.2,6739,3,2,1980-01-01,2006-12-31,1959-01-01,2018-12-31,21915,9862
57313,巴中,四川,基本站,106.75,31.85,358.7,6742,4,2,1954-12-01,1978-12-31,1952-06-01,2018-12-31,24320,8797
57314,南部,四川,基准站,106.06666666666666,31.35,405.7,6750,8,6,1998-01-01,2016-08-31,1959-01-01,2018-12-31,21915,6818
57315,仪陇,四川,一般站,106.4,31.533333333333335,655.7,6755,4,3,1981-11-01,2015-12-31,1959-01-01,2018-12-31,21915,12479
57317,蓬安,四川,一般站,106.41666666666667,31.033333333333335,324.9,6758,4,2,1980-01-01,2016-08-31,1959-01-01,2018-12-31,21915,13393
57318,营山,四川,一般站,106.55,31.083333333333332,336.9,6762,6,2,1959-08-01,1979-12-31,1958-10-01,2018-12-31,22007,7458
57320,通江,四川,一般站,107.23333333333333,31.933333333333334,400.8,6770,5,4,1979-01-01,2009-12-31,1959-01-01,2018-12-31,21915,11323
57324,平昌,四川,一般站,107.1,31.566666666666666,378.3,6775,5,4,1980-01-01,2006-12-31,1959-01-01,2018-12-31,21915,9862
57326,宣汉,四川,一般站,107.71666666666667,31.366666666666667,389.4,6780,4,4,1979-01-01,2018-12-31,1959-01-01,2018-12-31,21915,14610
57328,达川,四川,基本站,107.5,31.2,344.9,6786,6,6,1991-01-01,2018-12-31,1951-01-01,2018-12-31,24837,10227
57329,开江,四川,一般站,107.85,31.083333333333332,451.1,6790,5,4,1984-12-01,2007-12-31,1959-01-01,2018-12-31,21915,8431
57333,城口,重庆,一般站,108.66666666666667,31.95,798.2,6794,3,3,1982-08-01,2018-12-31,1958-01-01,2018-12-31,22280,13302
57338,开县,重庆,一般站,108.43333333333334,31.2,165.7,6797,4,3,1978-09-01,2000-12-31,1956-11-01,2018-12-31,22706,8158
57339,云阳,重庆,一般站,108.9,30.966666666666665,205.5,6803,6,5,1978-09-01,2001-12-31,1957-01-01,2018-12-31,22645,8523
57343,镇坪,陕西,基本站,109.53333333333333,31.9,995.8,6808,4,4,1982-01-01,2018-12-31,1960-09-01,2018-12-31,21306,13514
57345,巫溪,重庆,一般站,109.61666666666666,31.4,337.8,6813,5,5,1978-09-01,2018-12-31,1956-12-01,2018-12-31,22676,14732
57348,奉节,重庆,基本站,109.5,31.05,607.3,6817,6,4,1978-09-01,2002-12-31,1954-01-01,2018-12-31,23741,8888
57349,巫山,重庆,一般站,109.86666666666666,31.066666666666666,270.6,6825,7,5,1978-09-01,2003-11-30,1959-03-01,2018-12-31,21856,9222
57351,坛子岭,湖北,,111.0,30.833333333333332,206.6,6828,4,1,2003-01-01,2015-12-31,2003-01-01,2018-12-31,5844,4748
57352,三斗坪,湖北,,111.0,30.8,185.3,6833,2,2,2005-04-01,2018-12-31,2003-01-01,2018-12-31,5844,5023
57353,苏家坳,湖北,,111.0,30.833333333333332,191.8,6834,1,1,2003-01-01,2018-12-31,2003-01-01,2018-12-31,5844,5844
57355,巴东,湖北,基本站,110.4,31.066666666666666,294.5,6838,6,3,1966-03-01,1999-12-31,1952-07-01,2018-12-31,24290,12359
57358,秭归,湖北,基准站,110.96666666666667,30.833333333333332,295.5,6846,7,5,1998-01-01,2016-07-31,1959-04-01,2018-12-31,21825,6787
57359,兴山,湖北,基本站,110.76666666666667,31.233333333333334,275.5,6852,6,4,1980-01-01,2001-12-31,1958-01-01,2018-12-31,22280,8036
57361,保康,湖北,一般站,111.33333333333333,31.966666666666665,327.3,6855,3,1,1957-04-01,1982-10-31,1957-04-01,2018-12-31,22555,9345
57362,神农架,湖北,一般站,110.66666666666667,31.75,935.2,6859,2,2,1980-01-01,2018-12-31,1975-01-01,2018-12-31,16071,14245
